Lurker Tunneling Burst	Lurker Tunneling Burst	1
超级护盾	超級護盾	1
超级护盾	Super Shield	1
冲锋	衝鋒中	1
冲锋	衝鋒	2
爆炸	爆炸	2
爆炸	噴射	1
艾星生产等级2	斯特衛星產線等級2	1
艾星生产等级2	斯特衛星製造等級2	1
艾星生产等级3	斯特衛星產線等級3	1
艾星生产等级3	斯特衛星製造等級3	1
机械孵化场的更高级形态，为机械异虫提供更多的升级方案和建筑方案。可孵化所有机械异虫单位和接收采集到的资源。	高度進化後的機甲孵化所，可使用更多升級和建造更多建築，同時還可孵化所有機甲蟲族單位，以及接收採集的資源。	1
机械孵化场的更高级形态，为机械异虫提供更多的升级方案和建筑方案。可孵化所有机械异虫单位和接收采集到的资源。	進化後的機甲孵化所，可使用更多升級和建造更多建築，同時還可孵化所有機甲蟲族單位，以及接收採集的資源。	1
刺针利爪	Needle Claws	1
刺针利爪	針爪	1
寄生孢子	Parasite Spore	2
寄生孢子	寄生孢子	2
隐形力场	匿蹤力場	4
隐形力场	Cloaking Field	1
EMP	電磁脈衝波	3
EMP	EMP	6
能量反蚀	潰蝕	2
能量反蚀	Feedback	3
定点防御无人机	進階定點防禦無人機	1
定点防御无人机	定點防禦無人機	5
MutatorBuyCandy	異變機制 - 買糖果	1
MutatorBuyCandy	MutatorBuyCandy	1
Nova Griffin Bombing Run Targeting Dummy	諾娃 - 獅鷲艦 - 出動轟炸 -  瞄準假人	1
Nova Griffin Bombing Run Targeting Dummy	Nova Griffin Bombing Run Targeting Dummy	1
SIBarracksTrainAberration	斯杜科夫感染_兵營_訓練_變異體	1
SIBarracksTrainAberration	斯杜科夫感染_兵營_訓練變異體	1
SIBarracksTrainInfestedMarine	斯杜科夫感染_兵營_訓練_受感染的陸戰隊	1
SIBarracksTrainInfestedMarine	斯杜科夫感染_兵營_訓練受感染的陸戰隊	1
霉菌滋生	真菌增生	4
霉菌滋生	Fungal Growth	3
腐化	腐化	4
腐化	Corruption	4
Void Shard ACUnstable Energy	虛空晶體 - 合作任務 - 異變能量	2
Void Shard ACUnstable Energy	Void Shard ACUnstable Energy	1
Void Shard ACVoid Zone	虛空晶體 - 合作任務 - 虛空領域	1
Void Shard ACVoid Zone	Void Shard ACVoid Zone	2
虚空裂片AC不稳能量	虛空晶塊合作任務不穩定的能量	2
虚空裂片AC不稳能量	虛空晶體合作任務不穩定的能量	1
地堡	碉堡	6
地堡	Bunker	1
航母艾尔	航空母艦 - 艾爾	1
航母艾尔	巨像 - 艾爾	1
吞噬者	吞噬者	1
吞噬者	吞噬獸	1
吞噬者	吞噬蟲	1
维京战机	維京戰機	5
维京战机	維京戰機（戰機模式）	1
孢子爬虫	孢子爬行蟲	3
孢子爬虫	孢子爬行蟲武器	1
求生无路	死亡之夜	1
求生无路	亡者之夜	1
势不可挡	能量激發	2
势不可挡	擋不住的力量	1
隐形	匿蹤	1
隐形	已匿蹤	1
黑暗圣堂武士召回	黑暗聖堂武士 - 召回中	1
黑暗圣堂武士召回	召回黑暗聖堂武士	1
空投舱急速	空投艙 - 加速	1
空投舱急速	空投艙加速	1
On Death Vorazun Recall On Death Recently Recalled	死亡 - 芙菈森 - 瀕死傳送 - 最近剛召回過	1
On Death Vorazun Recall On Death Recently Recalled	On Death Vorazun Recall On Death Recently Recalled	1
感染虫群	Infested Swarm	1
感染虫群	受感染的蟲群	1
Symb Create Controller	共生體 - 創造控制器	1
Symb Create Controller	Symb Create Controller	1
Void Shard ACDamage Field Debuff	虛空晶體 - 合作任務 - 傷害力場 - 減益	1
Void Shard ACDamage Field Debuff	Void Shard ACDamage Field Debuff	1
攻击和移动速度降低。	攻擊和移動速度降低。	8
攻击和移动速度降低。	攻擊速度和移動速度降低。	2
该单位的护甲提高了。	這個單位的裝甲值提高了。	1
该单位的护甲提高了。	此單位的裝甲值提高。	1
该单位被眩晕，其侦测能力已失效。	此單位已昏迷，並且失去偵測功能。	1
该单位被眩晕，其侦测能力已失效。	此單位已昏迷，並且使偵測功能失效。	1
热能射线枪	Thermal Lances	7
热能射线枪	熱能射線	1
折跃母舰	訓練聖母艦	1
折跃母舰	躍傳聖母艦	1
培育爆蚊	自殺蟲孵育	1
培育爆蚊	孵育自殺蟲	1
切割之爪	削切之刃	3
切割之爪	鋒銳之刃	1
已锁定	已鎖定	1
已锁定	未解鎖	3
已锁定	未解開	2
孵化虫后	訓練后蟲	1
孵化虫后	生產后蟲	1
修理太阳锻炉	修復太陽能冶煉廠	1
修理太阳锻炉	修復太陽能冶煉廠。	1
研究后燃充能	研發後燃器	3
研究后燃充能	研發戰神級瞄準系統	1
执政官战甲	司法官防護機甲	1
执政官战甲	司法官防護機甲啟動	1
压制弹	壓制彈	1
压制弹	震撼彈	1
暴龙兽	轟雷獸	2
暴龙兽	暴虐獸	1
一种能从地下采集瓦斯的高级精炼厂，能使用短距折跃力场将高能瓦斯直接送往指挥中心。<n/><n/><c val="FFFF8A">无需建在瓦斯气泉上。</c>	未使用。從地底採集瓦斯的先進瓦斯精煉廠，並且能把精煉過的瓦斯透過短程躍傳力場直接送到指揮中心。<n/><n/><c val="FFFF8A">不需要建造在高能瓦斯湧源上。</c>	1
一种能从地下采集瓦斯的高级精炼厂，能使用短距折跃力场将高能瓦斯直接送往指挥中心。<n/><n/><c val="FFFF8A">无需建在瓦斯气泉上。</c>	從地底採集瓦斯的先進瓦斯精煉廠，並且能把精煉過的瓦斯透過短程躍傳力場直接送到指揮中心。<n/><n/><c val="FFFF8A">不需要建造在高能瓦斯湧源上。</c>	1
远程对地飞行单位。<n/><n/><c val="ffff8a">可以对地。</c>	長程對地空中單位。<n/><n/><c val="ffff8a">可攻擊地面單位。</c>	1
远程对地飞行单位。<n/><n/><c val="ffff8a">可以对地。</c>	長程對地飛行單位。<n/><n/><c val="ffff8a">可攻擊地面單位。</c>	1
<n/><n/><c val="FFFF8A">精通：</c>冷却时间缩短<c val="FFFF8A"><d ref="Effect,MasteryZeratulAvatarCooldownDisplayDummy,Amount" player="current"/></c>秒。	<n/><n/><c val="FFFF8A">大師：</c>冷卻時間降低<c val="FFFF8A"><d ref="Effect,MasteryZeratulAvatarCooldownDisplayDummy,Amount" player="current"/></c>。	1
<n/><n/><c val="FFFF8A">精通：</c>冷却时间缩短<c val="FFFF8A"><d ref="Effect,MasteryZeratulAvatarCooldownDisplayDummy,Amount" player="current"/></c>秒。	<n/><n/><c val="FFFF8A">大師：</c>冷卻時間降低<c val="FFFF8A"><d ref="Effect,MasteryZeratulAvatarCooldownDisplayDummy,Amount" player="current"/></c>秒。	1
通用型被感染的步兵，持续存在<d ref="Behavior,SIInfestedBunkerTrainTimedLife,Duration"/>秒。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	泛用型受感染的步兵。<n/>存活時間為<d ref="Behavior,SIInfestedBunkerTrainTimedLife,Duration"/>秒。<n/><n/><c val="#ColorAttackInfo">可攻擊地面及空中單位。</c>	1
通用型被感染的步兵，持续存在<d ref="Behavior,SIInfestedBunkerTrainTimedLife,Duration"/>秒。<n/><n/><c val="#ColorAttackInfo">可以对地和对空。</c>	泛用型受感染的步兵。可存活<d ref="Behavior,SIInfestedBunkerTrainTimedLife,Duration"/>秒。<n/><n/><c val="#ColorAttackInfo">可攻擊地面及空中單位。</c>	2
将超维空间巨石投射至目标位置，同时传递其所有护盾和武器，持续<d ref="Behavior,ZeratulPhotonCannonProjection,Duration"/>秒。超维空间巨石在该技能激活期间处于失效状态。	在目標位置投影超立方水晶碑，並將護盾與武器轉移至投影上，持續<d ref="Behavior,ZeratulPhotonCannonProjection,Duration"/>秒。此技能啟動時，超立方水晶碑會處於關閉狀態。	1
将超维空间巨石投射至目标位置，同时传递其所有护盾和武器，持续<d ref="Behavior,ZeratulPhotonCannonProjection,Duration"/>秒。超维空间巨石在该技能激活期间处于失效状态。	在目標位置投影超立方加農砲，並將護盾與武器轉移至投影上，持續<d ref="Behavior,ZeratulPhotonCannonProjection,Duration"/>秒。此技能啟動時，超立方加農砲會處於關閉狀態。	1
ACPirate Capital Ship Tractor Beam	AC - 海盜主力艦 - 牽引光束	1
ACPirate Capital Ship Tractor Beam	ACPirate Capital Ship Tractor Beam	2
ACPirate Capital Ship Tractor Beam	合作任務 - 海盜主力艦 - 牽引光束	1
Auto Inject Larva	自動產卵	2
Auto Inject Larva	Auto Inject Larva	1
聚变弹头	Nuke	5
聚变弹头	核彈	1
升级	升級	4
升级	階級提升	1
<c val="FF9800">你的英雄已阵亡。</c>	<c val="FF9800">你的英雄陣亡了。</c>	2
<c val="FF9800">你的英雄已阵亡。</c>	<c val="FF9800">你的英雄復活了。</c>	1
设定比例 ~A~	SetScale ~A~	1
设定比例 ~A~	設定比例~A~	2
混合体不朽者	混源體 - 不朽者	1
混合体不朽者	混源體不朽者	2
NYI	NYI	1
NYI	需要更多資訊	1
关闭	停用	2
关闭	關閉	9
胜利	獲勝	1
胜利	勝利	1
返回	繼續	1
返回	返回	4
被感染的人类	受感染的人類	3
被感染的人类	Infested Terrans	1
空	無	1
空	空的欄位	1
普通	中等	1
普通	普通	2
普通	一般	5
异虫飞行生物甲壳	蟲族空中單位的蟲殼	1
异虫飞行生物甲壳	蟲族空中單位的裝甲	1
异虫地面单位甲壳	蟲族地面單位的蟲殼	1
异虫地面单位甲壳	蟲族地面單位的裝甲	1
-~A~%消耗	-~A~%花費	1
-~A~%消耗	花費-~A~%	1
~NAME~ ~CUSTOM~	~NAME~~CUSTOM~	9
~NAME~ ~CUSTOM~	~NAME~ ~CUSTOM~	3
~NAME~ <s val="@@ObjectivePanelProgress">(~CUSTOM~)</s>	~NAME~<s val="@@ObjectivePanelProgress">（~CUSTOM~）</s>	3
~NAME~ <s val="@@ObjectivePanelProgress">(~CUSTOM~)</s>	~NAME~ <s val="@@ObjectivePanelProgress">(~CUSTOM~)</s>	1
~NAME~ <s val="@@ObjectivePanelProgress">(~CUSTOM~)</s>	~NAME~ <s val="@@ObjectivePanelProgress">（~CUSTOM~）</s>	2
消耗战	消耗戰	1
消耗战	兩敗俱傷	1
舒特	Schutter	1
舒特	Shute	1
反冲火箭	Backlash Rockets	3
反冲火箭	震裂火箭	2
相位碎裂炮	Phase Disruptors	1
相位碎裂炮	相位阻斷砲	1
灵能冲击波	Psionic Shockwave	1
灵能冲击波	幽能衝擊波	1
烈性爆弹	Volatile Burst	3
烈性爆弹	蝕血瞬炸	2
灵能利刃	Psi Blades	1
灵能利刃	幽能之刃	1
地狱火喷射器	Infernal Flame Thrower	4
地狱火喷射器	地獄火焰發射器	2
曲光战刃	Warp Blades	1
曲光战刃	空間之刃	1
无敌护盾	無敵護盾	2
无敌护盾	無敵防護	1
折跃	躍傳中	1
折跃	躍傳	2
D-8型炸药	D-8炸藥	3
D-8型炸药	D-8 Charge	2
悬浮恶蝠模式	懸浮戰狼模式	1
悬浮恶蝠模式	懸浮惡狼模式	1
使用猎杀飞弹武器替换猎杀飞弹技能，可自动攻击敌方单位且不会消耗能量。	用獵殺導引飛彈這項武器來取代導引飛彈技能，它會自動攻擊敵方單位，而且不消耗能量。	1
使用猎杀飞弹武器替换猎杀飞弹技能，可自动攻击敌方单位且不会消耗能量。	用導引飛彈武器取代導引飛彈技能，它可以自動攻擊敵方單位，而且不消耗能量。	1
头像	玩家頭像	1
头像	頭像	1
人类舰船钢板	人類船艦的合金板	1
人类舰船钢板	人類船艦的裝甲	1
人类战车钢板	人類載具的合金板	1
人类战车钢板	人類載具的裝甲	1
Rick Wasserman	符爽	1
Rick Wasserman	曹冀魯	1
Patrick Seitz	夏治世	1
Patrick Seitz	林谷珍	1
Patrick Seitz	曹冀魯	1
Tricia Helfer	姜瑰瑾	1
Tricia Helfer	蔣篤慧	1
Fred Tatasciore	田志傑	1
Fred Tatasciore	宋克軍	2
Armin Shimerman	李香生	1
Armin Shimerman	邱展文	1
Armin Shimerman	曹冀魯	1
Nika Futterman	雷碧文	1
Nika Futterman	姜瑰瑾	1
Nika Futterman	李明幸	1
自定义镜头01	自訂鏡頭 01	1
自定义镜头01	Custom Camera 01	1
自定义镜头02	自訂鏡頭 02	1
自定义镜头02	Custom Camera 02	1
自定义镜头03	自訂鏡頭 03	1
自定义镜头03	Custom Camera 03	1
自定义镜头04	自訂鏡頭 04	1
自定义镜头04	Custom Camera 04	1
远	Far	1
远	遠	1
过肩	肩部	1
过肩	Shoulder	1
在隐形潜入任务中，诺娃的停火<k val="Ghost,GhostHoldFire,1,2"/>技能非常有用，可以防止她自动攻击敌方目标。	在匿蹤入侵任務中，諾娃的「停火<k val="Ghost,GhostHoldFire,1,2"/>」相當實用，可以避免她自動攻擊敵方目標。	1
在隐形潜入任务中，诺娃的停火<k val="Ghost,GhostHoldFire,1,2"/>技能非常有用，可以防止她自动攻击敌方目标。	在匿蹤入侵任務中，諾娃的停火<k val="Ghost,GhostHoldFire,1,2"/>技能相當實用，可以避免她自動攻擊敵方目標。	1
在记忆闪回阶段所做的单位选择，直接决定你将遭遇的异虫类型。请明智选择。	你在回憶重現片段中所選擇的單位，將決定你接下來會遇到的敵軍種類。謹慎選擇。	1
在记忆闪回阶段所做的单位选择，直接决定你将遭遇的异虫类型。请明智选择。	你在諾娃回憶片段當中做出的選擇，將決定接下來所遇到的蟲族類型。好好做決定。	1
诺娃独自一人深入敌后。如果她死了，一切都完了。	諾娃越過敵軍防線後，一切只能靠她自己。要是她死了，一切都完了。	1
诺娃独自一人深入敌后。如果她死了，一切都完了。	諾娃深入敵陣後，一切只能靠她自己。要是她死了，一切都完了。	1
播放	播放	2
播放	開始遊戲	1
潜入点	潛入地點	1
潜入点	潛入點	1
使用ATX激光炮组替换战列巡航舰的制式武器，可以同时瞄准并攻击多个目标。	將戰巡艦的標準武器替換為ATX雷射發射器，它可以同時瞄準並攻擊多個敵方單位。	1
使用ATX激光炮组替换战列巡航舰的制式武器，可以同时瞄准并攻击多个目标。	用ATX雷射發射器取代戰巡艦的標準武器，它可以同時瞄準並攻擊多個敵方單位。	1
吉娜拉会试图赶在你使用萃取设施之前将它们悉数摧毁。你必须阻止她，否则你将无法采集足够多的地嗪。	吉娜拉會試圖在你使用態化氫萃取裝置之前摧毀它。別讓她成功，否則你無法收集到足夠的態化氫。	1
吉娜拉会试图赶在你使用萃取设施之前将它们悉数摧毁。你必须阻止她，否则你将无法采集足够多的地嗪。	吉娜拉打算在你使用態化氫萃取裝置之前摧毀它。阻止她，否則你無法收集到足夠的態化氫。	1
退出	離開	4
退出	離開遊戲	1
Lurker Hold Fire	遁地獸停止攻擊	1
Lurker Hold Fire	Lurker Hold Fire	1
Oracle Stasis Ward	先知艦 - 靜滯詭雷	1
Oracle Stasis Ward	Oracle Stasis Ward	1
Parasitic Bomb	寄生炸彈	1
Parasitic Bomb	Parasitic Bomb	4
Purification Nova	淨化光球	1
Purification Nova	Purification Nova	7
Purification Nova Morph	淨化光球 - 變形	1
Purification Nova Morph	Purification Nova Morph	1
Purification Nova Morph Back	淨化光球 - 變形回去	1
Purification Nova Morph Back	Purification Nova Morph Back	1
Release Interceptors	派遣攔截機	1
Release Interceptors	Release Interceptors	1
幻像与本体单位的功能相似，但无法使用主动技能或造成伤害，并且更容易死亡。幻像在持续<d time="60"/>后消失。	此幻影分身可像真身一樣行動，但是無法造成傷害或使用技能，而且較容易死亡。幻影分身在消失前可持續<d time="60"/>。	6
幻像与本体单位的功能相似，但无法使用主动技能或造成伤害，并且更容易死亡。幻像在持续<d time="60"/>后消失。	這些幻影分身可像真身一樣行動，但是無法造成傷害或使用技能，而且較容易死亡。幻影分身在消失前可持續<d time="60"/>。	3
幻像与本体单位的功能相似，但无法使用主动技能或造成伤害，并且更容易死亡。幻像在持续<d time="60"/>后消失。	這些幻影分身可像真身一樣行動，但是無法造成傷害、躍傳建築或採集資源，而且較容易死亡。幻影分身在消失前可持續<d time="60"/>。	1
中子照明弹	Neutron Flare	1
中子照明弹	中子光彈	1
常规	一般	1
常规	普通	1
常规	正常	1
常规	一般顯示模式	1
障碍物	障礙物	31
障碍物	路障	1
菌毯喷溅	散播蟲苔	1
菌毯喷溅	蟲苔噴沫	1
母舰核心 武器	母艦核心 - 武器	1
母舰核心 武器	母艦核心武器	1
拾取瓦斯储罐	可拾取的瓦斯箱	1
拾取瓦斯储罐	拾取瓦斯箱	1
拾取晶体矿箱	可拾取的晶礦箱	1
拾取晶体矿箱	拾取晶礦箱	1
绑架	劫持	3
绑架	Abduct	4
延伸桥梁 向东北伸展桥梁 宽度10 结束	開合橋 - 伸縮式開合橋 - 東北 -  寬10  - 已展開	1
延伸桥梁 向东北伸展桥梁 宽度10 结束	開合橋 - 伸縮式開合橋 - 西北 -  寬10  - 已展開	1
延伸桥梁 向东北伸展桥梁 宽度12 结束	開合橋 - 伸縮式開合橋 - 東北 -  寬12  - 已展開	1
延伸桥梁 向东北伸展桥梁 宽度12 结束	開合橋 - 伸縮式開合橋 - 西北 -  寬12  - 已展開	1
延伸桥梁 向东北伸展桥梁 宽度8 结束	開合橋 - 伸縮式開合橋 - 東北 -  寬8  - 已展開	1
延伸桥梁 向东北伸展桥梁 宽度8 结束	開合橋 - 伸縮式開合橋 - 西北 -  寬8  - 已展開	1
隐藏	隱藏	4
隐藏	已隱藏	1
奥丁矩阵 虚拟	奧丁 - 矩陣 - 模型	1
奥丁矩阵 虚拟	奧丁 - 矩陣	1
遭到摧毁后将阻挡通道或资源点的人类塔。	可被摧毀的石堆，可用以截斷通往新的區域或資源地點的進出路徑。	1
遭到摧毁后将阻挡通道或资源点的人类塔。	可被摧毀的建築，可用以截斷通往新的區域或資源地點的進出路徑。	2
大师	大師	1
大师	裁判官	1
信徒	信徒	1
信徒	門徒	1
残骸	碎塊	3
残骸	殘骸	1
电脑	A.I.	1
电脑	電腦	1
污染	污染	2
污染	Contaminate	1
伪装成持有护盾的陆战队员	偽裝成配備盾牌的陸戰隊	1
伪装成持有护盾的陆战队员	Disguise As Marine With Shield	1
伪装成没有护盾的陆战队员	偽裝成未配備盾牌的陸戰隊	1
伪装成没有护盾的陆战队员	Disguise As Marine Without Shield	1
伪装成狂热者	偽裝成狂戰士	1
伪装成狂热者	Disguise As Zealot	1
伪装成长有双翼的跳虫	偽裝成擁有翅膀的異化蟲	1
伪装成长有双翼的跳虫	Disguise As Zergling With Wings	1
伪装成没有双翼的跳虫	偽裝成沒有翅膀的異化蟲	1
伪装成没有双翼的跳虫	Disguise As Zergling Without Wings	1
力场	力場	3
力场	Force Field	1
守护者之盾	守衛者護盾	3
守护者之盾	Guardian Shield	3
被感染的人类产卵	受感染的人類產卵	1
被感染的人类产卵	Infested Terrans Lay Egg	1
能量吸噬	蟲蝕	4
能量吸噬	Leech	6
制造	建造	1
制造	訓練	1
瓦解建筑	侵蝕建築	1
瓦解建筑	攻擊建築	1
析象扫描	觀測儀掃描	2
析象扫描	Scanner Sweep	1
星河漩涡	漩渦	3
星河漩涡	Vortex	2
教程二	指導 3	1
教程二	指導 2	1
教程三	指導 2	1
教程三	指導 3	1
自定义游戏	自訂遊戲	2
自定义游戏	自訂	2
侦察单位已死亡，再派遣一个。	先前的偵察單位死了，再派出另一個偵察單位。	1
侦察单位已死亡，再派遣一个。	偵察單位已死亡，派出另一個偵察單位。	1
变异完成	轉換完成。	2
变异完成	變形完成。	1
隐秘行动	秘密行動	2
隐秘行动	特務密探	3
虚空先驱	虛空使者	1
虚空先驱	奪得先機	1
拟态	偽裝	1
拟态	Disguise	3
暂停	暫停	3
暂停	已暫停	1
暂停	Pause 鍵	1
定点防御激光	定點防禦雷射	2
定点防御激光	Point Defense Laser	6
建造建筑	建造建築	1
建造建筑	建造的建築	2
攻城模式变形时间-50%。攻城状态下的护甲提高3点。	攻城模式的變形時間降低50%。變形後裝甲值提高3點。	1
攻城模式变形时间-50%。攻城状态下的护甲提高3点。	攻城模式的變形時間降低50%。變形後裝甲提高3點。	1
羊	羊	3
羊	Sheep	1
高	高	5
高	高度	1
重试	重試	1
重试	重試一次	1
人类单位生产	人類_生產單位	1
人类单位生产	生產人類單位	1
巢虫护卫	Broodling Escort	1
巢虫护卫	寄生蟲護衛	1
拦截机射线	Interceptor Beam	1
拦截机射线	攔截機光束	1
离子炮	Ion Cannons	3
离子炮	離子加農砲	2
粒子光束	Particle Beam	1
粒子光束	粒子光束	1
合作任务中等难度50	合作 - 指揮官 - 難度 - 困難50	1
合作任务中等难度50	合作 - 指揮官 - 難度 - 普通50	1
合作任务中等难度500	合作 - 指揮官 - 難度 - 困難500	1
合作任务中等难度500	合作 - 指揮官 - 難度 - 普通500	1
合作任务中等难度75	合作 - 指揮官 - 難度 - 困難75	1
合作任务中等难度75	合作 - 指揮官 - 難度 - 普通75	1
2012 BWC	2012年Battle.net世界盃聯賽	5
2012 BWC	2012 Battle.net世界盃聯賽	1
暗黑破坏神	暗黑破壞神	3
暗黑破坏神	迪亞布羅	2
核平这里	按此發射核彈	1
核平这里	核彈炸這	1
钱袋	晶礦包	1
钱袋	錢袋	1
飞车党	資源回收	6
飞车党	末日浩劫	2
白骨	骨頭	1
白骨	外骨骼	1
原始虫后	原生刀鋒女皇	1
原始虫后	原生后蟲	1
建筑	建築	4
建筑	建築中	1
消灭的人口	生產人口 - 擊殺	1
消灭的人口	使用人口 - 擊殺	1
损失的人口	生產人口 - 損失	1
损失的人口	使用人口 - 損失	1
高能瓦斯平均储量	平均貯存的晶礦量	1
高能瓦斯平均储量	平均貯存的高能瓦斯量	1
单位生产用资源	建造單位的總資源數值	1
单位生产用资源	單位數值	1
消灭敌方单位	擊殺的敵方單位	1
消灭敌方单位	擊殺的單位計數	1
基础虫道网络	基本地下通道	1
基础虫道网络	基本蟲殖地網	1
机械化部队(经济)	傳送門加不朽者（經濟型）	1
机械化部队(经济)	機械流（經濟型）	1
高产瓦斯气泉	高濃度瓦斯湧源	1
高产瓦斯气泉	高產量高能瓦斯湧源	1
足球	橄欖球	2
足球	足球	1
圆环体	圓環	1
圆环体	托勒斯	1
挑战任务	挑戰模式	5
挑战任务	挑戰遊戲	1
挑战任务	挑戰	1
战役	劇情戰役	9
战役	自訂戰役	1
未知	不明	4
未知	未知	3
光晕	Halo	1
光晕	光暈	1
音效	聲音	2
音效	音效	3
已开启	啟用	2
已开启	已啟用	1
镜面光颜色倍数	反光顏色乘數	1
镜面光颜色倍数	顏色乘數 - 反光	1
变量	變量	1
变量	變數	3
已禁用	停用	1
已禁用	關閉	1
线性	線型演算	1
线性	線性	1
极高	極度	2
极高	極限	2
开启	啟用	2
开启	開啟	3
正在搜寻%queueName%	正在搜尋%queueName%	1
正在搜寻%queueName%	搜尋%queueName%遊戲中	1
顺序排列	格線	3
顺序排列	鍵盤網格配置	1
Alt	Alt 鍵	1
Alt	Alt	1
回格键	Backspace 鍵	1
回格键	退格鍵	1
浏览器后退	瀏覽器上一頁鍵	1
浏览器后退	上頁	1
浏览器前进	瀏覽器下一頁鍵	1
浏览器前进	下頁	1
大写锁定	Caps Lock 鍵	1
大写锁定	Caps Lock	1
删除键	Delete 鍵	1
删除键	Del	1
方向键下	下方向鍵	1
方向键下	Dwn	1
起始键	Home 鍵	1
起始键	起始	1
插入键	Insert 鍵	1
插入键	Ins	1
方向键左	左方向鍵	1
方向键左	左	1
媒体键音量提高	下一頻道鍵	1
媒体键音量提高	上一頻道	1
媒体键音量降低	下一頻道	1
媒体键音量降低	上一頻道鍵	1
媒体键快放	快轉鍵	1
媒体键快放	快轉	1
媒体键下一曲	下一首鍵	1
媒体键下一曲	下一首	1
媒体键暂停	暫停鍵	1
媒体键暂停	暫停	1
